Timestamp [ms],CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s]
1377911746,1,2926.0,42.17247809275939,4.18215520656798,704512.0,2500.915346685351,0.0,0.0,0.0,0.0
1377912046,1,2926.0,55.10467104918507,0.8587410880750468,704512.0,94749.8451012645,0.0,0.0,0.0,0.0
1377912346,1,2926.0,47.42557513526546,0.019841935599017035,704512.0,71438.080644753,0.0,0.0,0.0,0.0
1377912646,1,2926.0,19.574044101845477,1.3940982371992523,704512.0,160909.15789477527,0.0,0.0,0.0,0.0
1377912946,1,2926.0,28.117491788368664,3.508138103685565,704512.0,78958.536636952,0.0,0.0,0.0,0.0
1377913246,1,2926.0,98.11366245980116,4.699746187064155,704512.0,108808.92702631319,0.0,0.0,0.0,0.0
1377913546,1,2926.0,35.76439707912484,2.467957519073062,704512.0,17753.59075804337,0.0,0.0,0.0,0.0
1377913846,1,2926.0,65.56079062508852,2.8998743839588084,704512.0,86214.44605437585,0.0,0.0,0.0,0.0
1377914146,1,2926.0,73.57981793452542,2.9576943514065817,704512.0,54259.94652030519,0.0,0.0,0.0,0.0
1377914446,1,2926.0,83.30414470919652,3.4141043577102144,704512.0,132257.84077812044,0.0,0.0,0.0,0.0
1377914746,1,2926.0,99.44558423979778,2.2013511403429415,704512.0,68960.07150358423,0.0,0.0,0.0,0.0
1377915046,1,2926.0,34.49165845198531,2.7316223783896088,704512.0,111594.65069843597,0.0,0.0,0.0,0.0
1377915346,1,2926.0,72.78714429609711,1.587383161855791,704512.0,95491.78675320956,0.0,0.0,0.0,0.0
1377915646,1,2926.0,11.79406921713132,3.6237204127013007,704512.0,63097.07023515376,0.0,0.0,0.0,0.0
1377915946,1,2926.0,85.55741503340649,2.6919890958924952,704512.0,131299.24446025954,0.0,0.0,0.0,0.0
1377916246,1,2926.0,36.23433418776963,0.36472144386396677,704512.0,66895.5810436467,0.0,0.0,0.0,0.0
1377916546,1,2926.0,9.487710736279208,1.532432778871825,704512.0,101612.47198772349,0.0,0.0,0.0,0.0
1377916846,1,2926.0,95.1498313898677,0.1598694000526829,704512.0,11684.123114512124,0.0,0.0,0.0,0.0
1377917146,1,2926.0,70.55470242284383,2.5927017056072703,704512.0,75694.66437234048,0.0,0.0,0.0,0.0
1377917446,1,2926.0,29.278277051860492,2.338634470470363,704512.0,184939.18581100518,0.0,0.0,0.0,0.0
1377917746,1,2926.0,12.698611182832575,1.6214526011278974,704512.0,193912.82831150704,0.0,0.0,0.0,0.0
1377918046,1,2926.0,3.3202220122367065,1.6244034313188749,704512.0,28550.555573574864,0.0,0.0,0.0,0.0
1377918346,1,2926.0,37.16432256772776,0.8369734860860484,704512.0,86469.73828890036,0.0,0.0,0.0,0.0
1377918646,1,2926.0,75.72190094650821,4.010236306693057,704512.0,84823.0896666906,0.0,0.0,0.0,0.0
1377918946,1,2926.0,78.97952570783595,3.055905127326417,704512.0,180544.43077948916,0.0,0.0,0.0,0.0
1377919246,1,2926.0,5.117088728748797,1.3471994771846703,704512.0,79750.435173767,0.0,0.0,0.0,0.0
1377919546,1,2926.0,87.63354297688531,2.937882929666406,704512.0,112292.76153040322,0.0,0.0,0.0,0.0
1377919846,1,2926.0,98.59044696725275,0.21828329683495018,704512.0,63847.2298654887,0.0,0.0,0.0,0.0
1377920146,1,2926.0,54.60425130989842,3.0152762136751154,704512.0,105916.89060997854,0.0,0.0,0.0,0.0
1377920446,1,2926.0,10.781025166924374,4.196121321610477,704512.0,33703.625607748,0.0,0.0,0.0,0.0
1377920746,1,2926.0,89.7439140775833,0.8377823617808317,704512.0,170812.23678365428,0.0,0.0,0.0,0.0
1377921046,1,2926.0,70.60490217299036,0.048544641662443544,704512.0,9121.96373748222,0.0,0.0,0.0,0.0
1377921346,1,2926.0,59.577398071001106,1.0900064887805576,704512.0,159934.79927082942,0.0,0.0,0.0,0.0
1377921646,1,2926.0,0.3418735913821469,3.3373461988987825,704512.0,37702.05115799916,0.0,0.0,0.0,0.0
1377921946,1,2926.0,72.77534409119866,0.91715139621941,704512.0,132016.85682385144,0.0,0.0,0.0,0.0
1377922246,1,2926.0,55.77953009933161,2.7180299200252906,704512.0,107288.80095371591,0.0,0.0,0.0,0.0
1377922546,1,2926.0,20.57980658949742,3.118623937801806,704512.0,145658.687651689,0.0,0.0,0.0,0.0
1377922846,1,2926.0,61.14051100196738,1.3391398057245707,704512.0,171766.02575324167,0.0,0.0,0.0,0.0
1377923146,1,2926.0,82.65864197955905,1.5920457906501118,704512.0,150674.32016763676,0.0,0.0,0.0,0.0
1377923446,1,2926.0,20.315247649199897,0.2098507094544566,704512.0,115077.8696986772,0.0,0.0,0.0,0.0
1377923746,1,2926.0,28.837178698542253,4.036154171428413,704512.0,84609.02317695893,0.0,0.0,0.0,0.0
1377924046,1,2926.0,6.071552146661652,4.386188869499505,704512.0,197623.8249105104,0.0,0.0,0.0,0.0
1377924346,1,2926.0,18.41703127016595,1.285866419621895,704512.0,68433.41181942582,0.0,0.0,0.0,0.0
1377924646,1,2926.0,9.01625408522615,1.4316649937692087,704512.0,155348.17293140918,0.0,0.0,0.0,0.0
1377924946,1,2926.0,92.62544771114868,2.6162358584032934,704512.0,119166.8868110736,0.0,0.0,0.0,0.0
1377925246,1,2926.0,4.521507837292638,2.5799550525019406,704512.0,165667.87458716257,0.0,0.0,0.0,0.0
1377925546,1,2926.0,56.3313996699942,3.967065990244655,704512.0,148190.453700198,0.0,0.0,0.0,0.0
1377925846,1,2926.0,91.00634331246378,3.3921854640383358,704512.0,74489.30083591197,0.0,0.0,0.0,0.0
1377926146,1,2926.0,59.76464936120587,4.460866903409901,704512.0,22089.494530798158,0.0,0.0,0.0,0.0
1377926446,1,2926.0,10.112423835929164,4.667545997123366,704512.0,58319.16418713552,0.0,0.0,0.0,0.0
1377926746,1,2926.0,99.11889614130364,3.3992678517360724,704512.0,92594.82593160504,0.0,0.0,0.0,0.0
1377927046,1,2926.0,92.15693214655424,0.7756214838915415,704512.0,1809.1834493157987,0.0,0.0,0.0,0.0
1377927346,1,2926.0,75.52742686536132,0.9731206071710724,704512.0,9878.001821877724,0.0,0.0,0.0,0.0
1377927646,1,2926.0,1.31128806241827,2.0759350433008734,704512.0,106003.55615284867,0.0,0.0,0.0,0.0
1377927946,1,2926.0,97.70799034337455,2.523805942975184,704512.0,35172.24029079893,0.0,0.0,0.0,0.0
1377928246,1,2926.0,4.370658051848364,2.0609210459450775,704512.0,65740.70418155164,0.0,0.0,0.0,0.0
1377928546,1,2926.0,29.822951771820485,1.7089135600733452,704512.0,69900.751034363,0.0,0.0,0.0,0.0
1377928846,1,2926.0,46.50059843740513,1.0874871925900136,704512.0,152506.60827262254,0.0,0.0,0.0,0.0
1377929146,1,2926.0,26.087598530169508,0.6982780089342028,704512.0,137281.2547523938,0.0,0.0,0.0,0.0
1377929446,1,2926.0,69.01690579099933,4.176651617907453,704512.0,175479.6161948003,0.0,0.0,0.0,0.0
1377929746,1,2926.0,65.69153407493225,4.760800291872091,704512.0,26207.588618320442,0.0,0.0,0.0,0.0
1377930046,1,2926.0,57.138311973885635,3.3529273714639047,704512.0,51154.313188016444,0.0,0.0,0.0,0.0
1377930346,1,2926.0,77.70639391989872,3.0755972975601296,704512.0,118404.35156518694,0.0,0.0,0.0,0.0
1377930646,1,2926.0,72.09739263677515,2.866555126019539,704512.0,180931.93352220728,0.0,0.0,0.0,0.0
1377930946,1,2926.0,63.070616195885044,0.467972696743319,704512.0,118873.17564877133,0.0,0.0,0.0,0.0
1377931246,1,2926.0,68.55307198462363,1.0342312285875,704512.0,112792.09377559376,0.0,0.0,0.0,0.0
1377931546,1,2926.0,97.90815995576517,3.7373212296798903,704512.0,177467.17608549853,0.0,0.0,0.0,0.0
1377931846,1,2926.0,59.01351760473964,2.7028603869059573,704512.0,132398.3088175411,0.0,0.0,0.0,0.0
1377932146,1,2926.0,93.70345360995454,4.500215229387322,704512.0,131025.28583810345,0.0,0.0,0.0,0.0
1377932446,1,2926.0,60.64125535560548,2.684160653958829,704512.0,146151.8106762148,0.0,0.0,0.0,0.0
1377932746,1,2926.0,70.39688738012376,4.548087458338178,704512.0,192305.90740693954,0.0,0.0,0.0,0.0
1377933046,1,2926.0,93.77926606039232,3.3876295665447866,704512.0,113346.60800959113,0.0,0.0,0.0,0.0
1377933346,1,2926.0,95.96481629450817,0.1973312255245857,704512.0,106763.12912739396,0.0,0.0,0.0,0.0
1377933646,1,2926.0,50.06884872415189,3.472254875814793,704512.0,78844.55655905072,0.0,0.0,0.0,0.0
1377933946,1,2926.0,7.173937943011676,0.8375608448765498,704512.0,25968.460959827567,0.0,0.0,0.0,0.0
1377934246,1,2926.0,83.86025047079836,2.010928724971331,704512.0,99288.98914516813,0.0,0.0,0.0,0.0
1377934546,1,2926.0,19.347846321094174,3.3014781668208757,704512.0,130216.92930983142,0.0,0.0,0.0,0.0
1377934846,1,2926.0,77.01596660988393,4.6153836362101,704512.0,47142.925988084804,0.0,0.0,0.0,0.0
1377935146,1,2926.0,33.45654444923546,3.928370319877102,704512.0,131033.25566955228,0.0,0.0,0.0,0.0
1377935446,1,2926.0,88.34131752914405,0.06272412882378897,704512.0,120900.22890735786,0.0,0.0,0.0,0.0
1377935746,1,2926.0,65.4222966998052,1.8566643397429132,704512.0,134592.51750797985,0.0,0.0,0.0,0.0
1377936046,1,2926.0,12.18735425126255,3.9447820799928497,704512.0,173820.11189028248,0.0,0.0,0.0,0.0
1377936346,1,2926.0,81.02353759194291,2.143156234506092,704512.0,91539.3487827856,0.0,0.0,0.0,0.0
1377936646,1,2926.0,22.082141528746014,4.843262658456733,704512.0,82622.15418808768,0.0,0.0,0.0,0.0
1377936946,1,2926.0,47.62263348678775,1.2748477070637498,704512.0,51205.519038774706,0.0,0.0,0.0,0.0
1377937246,1,2926.0,41.87288454723736,1.602407897656604,704512.0,143727.26242847854,0.0,0.0,0.0,0.0
1377937546,1,2926.0,1.5942171600390131,0.7204471794076139,704512.0,182809.70885477395,0.0,0.0,0.0,0.0
1377937846,1,2926.0,60.05309967592284,1.1707927758676018,704512.0,136970.26285078368,0.0,0.0,0.0,0.0
1377938146,1,2926.0,84.02010233184762,3.614669759289698,704512.0,166593.35110748178,0.0,0.0,0.0,0.0
1377938446,1,2926.0,24.208851350685755,0.4871838303358589,704512.0,190858.48707233748,0.0,0.0,0.0,0.0
1377938746,1,2926.0,49.34988758827276,2.5538464496426023,704512.0,70789.81749817009,0.0,0.0,0.0,0.0
1377939046,1,2926.0,11.343176348430307,2.3726895492995337,704512.0,155139.53274873013,0.0,0.0,0.0,0.0
1377939346,1,2926.0,28.955912211610833,1.9992863637018454,704512.0,63873.805711764246,0.0,0.0,0.0,0.0
1377939646,1,2926.0,86.46912845094327,2.712937456465893,704512.0,17328.79188269587,0.0,0.0,0.0,0.0
1377939946,1,2926.0,16.04600934546826,0.56112904274847,704512.0,194453.19329165886,0.0,0.0,0.0,0.0
1377940246,1,2926.0,11.859093223602423,0.8186254771925539,704512.0,50319.541656552545,0.0,0.0,0.0,0.0
1377940546,1,2926.0,41.31783631819984,2.102272527871488,704512.0,55750.65796683694,0.0,0.0,0.0,0.0
1377940846,1,2926.0,36.905569747257275,2.026860738844646,704512.0,13822.309848545889,0.0,0.0,0.0,0.0
1377941146,1,2926.0,37.55733103536881,4.7885470297966695,704512.0,12817.202866361498,0.0,0.0,0.0,0.0
1377941446,1,2926.0,74.53152801470836,2.2401847853070764,704512.0,64477.11023904146,0.0,0.0,0.0,0.0
1377941746,1,2926.0,41.175801491858685,3.547874013638943,704512.0,71384.20004188764,0.0,0.0,0.0,0.0
1377942046,1,2926.0,32.61092536090964,4.89049314632087,704512.0,41492.19801139206,0.0,0.0,0.0,0.0
1377942346,1,2926.0,74.97404456710521,3.9253132319162694,704512.0,14005.445107783544,0.0,0.0,0.0,0.0
1377942646,1,2926.0,25.671474228544767,1.844167318566719,704512.0,491.98173940288024,0.0,0.0,0.0,0.0
1377942946,1,2926.0,60.18953525526884,3.0318275449383054,704512.0,110077.07125593748,0.0,0.0,0.0,0.0
1377943246,1,2926.0,94.82916193864854,2.561062218955228,704512.0,189595.20098738893,0.0,0.0,0.0,0.0
1377943546,1,2926.0,67.58417100411923,2.286598694487976,704512.0,127086.38539583734,0.0,0.0,0.0,0.0
1377943846,1,2926.0,25.87106274989962,3.9019831824658957,704512.0,94388.6494157944,0.0,0.0,0.0,0.0
1377944146,1,2926.0,26.905796544820515,2.4749471178545206,704512.0,155233.2852867563,0.0,0.0,0.0,0.0
1377944446,1,2926.0,21.244234316978115,0.9068335458071375,704512.0,21737.838555823873,0.0,0.0,0.0,0.0
1377944746,1,2926.0,59.24732428986588,1.5384209134851512,704512.0,10080.366968422715,0.0,0.0,0.0,0.0
1377945046,1,2926.0,6.1810626506138995,4.72714132638525,704512.0,138192.28936939006,0.0,0.0,0.0,0.0
1377945346,1,2926.0,17.286609593519564,0.617862446481493,704512.0,4310.357402220211,0.0,0.0,0.0,0.0
1377945646,1,2926.0,8.154136870069895,2.545767345879615,704512.0,174097.35215454135,0.0,0.0,0.0,0.0
1377945946,1,2926.0,55.192509540469594,0.9634274884099664,704512.0,64349.407730920175,0.0,0.0,0.0,0.0
1377946246,1,2926.0,2.3710245798112095,2.900361983340818,704512.0,89565.748123053,0.0,0.0,0.0,0.0
1377946546,1,2926.0,55.17859187662763,1.7832908685523847,704512.0,174617.38915448188,0.0,0.0,0.0,0.0
1377946846,1,2926.0,63.44906703241651,1.6161590529760306,704512.0,189394.31824382325,0.0,0.0,0.0,0.0
1377947146,1,2926.0,60.088093099146214,4.184464061002719,704512.0,57989.88311062743,0.0,0.0,0.0,0.0
1377947446,1,2926.0,91.99196551368878,3.749480186007854,704512.0,30027.963569665415,0.0,0.0,0.0,0.0
1377947746,1,2926.0,47.64234330181385,4.450436900924567,704512.0,114152.7191449869,0.0,0.0,0.0,0.0
1377948046,1,2926.0,57.50790267045407,1.1583468238420513,704512.0,146379.0545852989,0.0,0.0,0.0,0.0
1377948346,1,2926.0,33.06550511523657,0.4136568140068164,704512.0,132239.41066036772,0.0,0.0,0.0,0.0
1377948646,1,2926.0,22.78545545784786,0.1898182215743066,704512.0,76320.35778079138,0.0,0.0,0.0,0.0
1377948946,1,2926.0,68.37606931785349,1.813198010004729,704512.0,76570.46710581395,0.0,0.0,0.0,0.0
1377949246,1,2926.0,93.91411050867143,1.0809616400416262,704512.0,180077.13700514,0.0,0.0,0.0,0.0
1377949546,1,2926.0,18.972111974624106,1.3707855230975852,704512.0,124798.18458116414,0.0,0.0,0.0,0.0
1377949846,1,2926.0,86.70662635927513,4.834216759850534,704512.0,50417.43854257983,0.0,0.0,0.0,0.0
1377950146,1,2926.0,22.441745206224727,3.305219988767067,704512.0,121455.05780434747,0.0,0.0,0.0,0.0
1377950446,1,2926.0,77.29563052492743,4.970334266834421,704512.0,70357.74239395247,0.0,0.0,0.0,0.0
1377950746,1,2926.0,43.95756191868925,4.227024491679668,704512.0,195379.71751480552,0.0,0.0,0.0,0.0
1377951046,1,2926.0,48.304534243931045,2.334316340688187,704512.0,58579.88974705466,0.0,0.0,0.0,0.0
1377951346,1,2926.0,49.69498020424482,2.068079585725421,704512.0,51874.718769446,0.0,0.0,0.0,0.0
1377951646,1,2926.0,73.27685849206587,2.011800242591153,704512.0,146070.36029600812,0.0,0.0,0.0,0.0
1377951946,1,2926.0,85.32798684069374,3.073282586070985,704512.0,26500.04652915292,0.0,0.0,0.0,0.0
1377952246,1,2926.0,33.47320696067989,0.4546731554207595,704512.0,172496.14286933764,0.0,0.0,0.0,0.0
1377952546,1,2926.0,49.16735614164237,3.800932563823012,704512.0,84665.408824752,0.0,0.0,0.0,0.0
1377952846,1,2926.0,45.650150481054695,2.3496574938431607,704512.0,47728.3461035332,0.0,0.0,0.0,0.0
1377953146,1,2926.0,71.54782291048332,3.4090143083718716,704512.0,86234.65573459317,0.0,0.0,0.0,0.0
1377953446,1,2926.0,13.923084351233362,0.1091482368191865,704512.0,138408.50376051993,0.0,0.0,0.0,0.0
1377953746,1,2926.0,26.54284493267991,1.2959946025994156,704512.0,57843.02436999995,0.0,0.0,0.0,0.0
1377954046,1,2926.0,18.61455031559782,3.1189688655398333,704512.0,70979.64825737102,0.0,0.0,0.0,0.0
1377954346,1,2926.0,52.8208620894048,2.0643500368171304,704512.0,71719.63316846643,0.0,0.0,0.0,0.0
1377954646,1,2926.0,76.66193436532993,2.8326523765311733,704512.0,90890.86548385806,0.0,0.0,0.0,0.0
1377954946,1,2926.0,41.41559993124879,2.103148326630503,704512.0,82013.13501618087,0.0,0.0,0.0,0.0
1377955246,1,2926.0,79.07538178457581,2.348814870389981,704512.0,26579.227230500703,0.0,0.0,0.0,0.0
1377955546,1,2926.0,18.338329294398502,0.3840284882734829,704512.0,67778.32280072902,0.0,0.0,0.0,0.0
1377955846,1,2926.0,63.604936699739234,2.56757647402381,704512.0,118355.77981193751,0.0,0.0,0.0,0.0
1377956146,1,2926.0,32.36008956542993,1.9518687180509897,704512.0,55015.394099363555,0.0,0.0,0.0,0.0
1377956446,1,2926.0,56.915996949842516,1.82353187465218,704512.0,186943.73410575313,0.0,0.0,0.0,0.0
1377956746,1,2926.0,10.021865360102545,2.908661860232641,704512.0,128669.93112902784,0.0,0.0,0.0,0.0
1377957046,1,2926.0,17.64577936623548,1.0937150202113903,704512.0,85504.07098532775,0.0,0.0,0.0,0.0
1377957346,1,2926.0,17.906107277962935,3.7559462708560005,704512.0,83934.71877415504,0.0,0.0,0.0,0.0
1377957646,1,2926.0,78.50951671740928,1.2284936579650592,704512.0,139785.30926043962,0.0,0.0,0.0,0.0
1377957946,1,2926.0,10.104787260806736,1.7848745074412369,704512.0,181948.2625216729,0.0,0.0,0.0,0.0
1377958246,1,2926.0,52.37642299052319,2.54477895832379,704512.0,39219.78793541045,0.0,0.0,0.0,0.0
1377958546,1,2926.0,99.84805137805533,3.634733473941945,704512.0,128436.50296621733,0.0,0.0,0.0,0.0
1377958846,1,2926.0,64.14473443457285,3.4751607898773185,704512.0,86149.21983023103,0.0,0.0,0.0,0.0
1377959146,1,2926.0,29.496785805960247,2.1020366981879137,704512.0,86636.500299423,0.0,0.0,0.0,0.0
1377959446,1,2926.0,29.867610655248566,0.6872353775638523,704512.0,31605.83274437172,0.0,0.0,0.0,0.0
1377959746,1,2926.0,11.553629440887114,1.852334140104161,704512.0,40742.8115247199,0.0,0.0,0.0,0.0
1377960046,1,2926.0,91.91935834993346,3.0251895751294593,704512.0,129201.61946102655,0.0,0.0,0.0,0.0
1377960346,1,2926.0,2.565510026946416,2.437814716608994,704512.0,150073.8002567462,0.0,0.0,0.0,0.0
1377960646,1,2926.0,59.83522040247033,1.0984158703268716,704512.0,146069.78630638093,0.0,0.0,0.0,0.0
1377960946,1,2926.0,56.60926172519352,3.7488470247586676,704512.0,106515.32872978608,0.0,0.0,0.0,0.0
1377961246,1,2926.0,13.42330639911886,2.2716194099152083,704512.0,163790.36564168832,0.0,0.0,0.0,0.0
1377961546,1,2926.0,83.693978345802,2.7524061448379804,704512.0,77349.14242534996,0.0,0.0,0.0,0.0
1377961846,1,2926.0,44.332000691643024,4.174147520715835,704512.0,17321.266212371378,0.0,0.0,0.0,0.0
1377962146,1,2926.0,73.47952472747465,2.438788908855967,704512.0,83614.40932037616,0.0,0.0,0.0,0.0
1377962446,1,2926.0,61.099356832948224,0.4164821305672639,704512.0,139884.40857291062,0.0,0.0,0.0,0.0
1377962746,1,2926.0,12.120149476391562,3.2777044740524586,704512.0,134498.00231640186,0.0,0.0,0.0,0.0
1377963046,1,2926.0,75.09874565325474,1.4503161658509378,704512.0,59248.632211497745,0.0,0.0,0.0,0.0
1377963346,1,2926.0,93.20070864247533,3.918875146715287,704512.0,181701.2975106936,0.0,0.0,0.0,0.0
1377963646,1,2926.0,36.64183239239798,0.7303018046933396,704512.0,118219.90695926301,0.0,0.0,0.0,0.0
1377963946,1,2926.0,47.656454469675815,4.4603641658517095,704512.0,130601.34023634666,0.0,0.0,0.0,0.0
1377964246,1,2926.0,84.57351616501569,1.1278011565231238,704512.0,153014.2962074366,0.0,0.0,0.0,0.0
1377964546,1,2926.0,12.782914851664772,2.955996918125243,704512.0,48166.855690737175,0.0,0.0,0.0,0.0
1377964846,1,2926.0,12.788994615175465,2.8643409128859942,704512.0,103978.38874568754,0.0,0.0,0.0,0.0
1377965146,1,2926.0,89.23857133644381,3.435967395370494,704512.0,164160.13858457856,0.0,0.0,0.0,0.0
1377965446,1,2926.0,62.62565970160329,0.1720565917642436,704512.0,86231.53366706216,0.0,0.0,0.0,0.0
1377965746,1,2926.0,12.7779390512338,0.4892756996153419,704512.0,129846.10992416104,0.0,0.0,0.0,0.0
1377966046,1,2926.0,18.216915548552535,2.275964339639641,704512.0,150163.01632197053,0.0,0.0,0.0,0.0
1377966346,1,2926.0,64.37435918328012,1.8498914120043508,704512.0,43289.32751379031,0.0,0.0,0.0,0.0
1377966646,1,2926.0,6.383964623744454,2.7958651533985486,704512.0,63787.97005948002,0.0,0.0,0.0,0.0
1377966946,1,2926.0,28.376438129448744,2.689011851070454,704512.0,165252.6597088709,0.0,0.0,0.0,0.0
1377967246,1,2926.0,61.70866892770383,3.2158601948771453,704512.0,112389.40727998392,0.0,0.0,0.0,0.0
1377967546,1,2926.0,56.79530876085875,1.8775678416346335,704512.0,125138.72069463044,0.0,0.0,0.0,0.0
1377967846,1,2926.0,82.06476018150664,0.6137194026480508,704512.0,173658.8759492731,0.0,0.0,0.0,0.0
1377968146,1,2926.0,61.83589874828118,3.0278124790797376,704512.0,187002.62774604154,0.0,0.0,0.0,0.0
1377968446,1,2926.0,66.47003326892391,1.6713892834143036,704512.0,33387.49927698403,0.0,0.0,0.0,0.0
1377968746,1,2926.0,76.31382639623095,3.7040727952329178,704512.0,70396.32212209665,0.0,0.0,0.0,0.0
1377969046,1,2926.0,79.56221128901726,3.5460852448870717,704512.0,24159.758548159283,0.0,0.0,0.0,0.0
1377969346,1,2926.0,62.99753911068532,2.6268855997407172,704512.0,131754.79475986157,0.0,0.0,0.0,0.0
1377969646,1,2926.0,72.14832372946282,4.552343221298294,704512.0,152008.31974722727,0.0,0.0,0.0,0.0
1377969946,1,2926.0,62.84544903507108,1.0882044786480616,704512.0,19371.497256707393,0.0,0.0,0.0,0.0
1377970246,1,2926.0,26.1131389187906,3.526977472312514,704512.0,196576.72194549209,0.0,0.0,0.0,0.0
1377970546,1,2926.0,77.53435715103124,4.456986821916761,704512.0,11897.789066146359,0.0,0.0,0.0,0.0
1377970846,1,2926.0,25.61501540630603,3.3300732729864233,704512.0,30040.68240823914,0.0,0.0,0.0,0.0
1377971146,1,2926.0,58.93798910254971,3.3249043156044285,704512.0,123874.86823898375,0.0,0.0,0.0,0.0
1377971446,1,2926.0,87.27588327286048,2.293034387531071,704512.0,185512.01075094886,0.0,0.0,0.0,0.0
1377971746,1,2926.0,79.26499320866446,4.932669914112071,704512.0,169481.69319458466,0.0,0.0,0.0,0.0
1377972046,1,2926.0,71.141190374432,4.018688318584815,704512.0,139058.88233118382,0.0,0.0,0.0,0.0
1377972346,1,2926.0,33.213217388063,2.7798966638016207,704512.0,102912.3031559893,0.0,0.0,0.0,0.0
1377972646,1,2926.0,62.07585640783949,0.4240505427629221,704512.0,41781.50346283338,0.0,0.0,0.0,0.0
1377972946,1,2926.0,75.7650548374386,3.405921499568846,704512.0,136103.407659757,0.0,0.0,0.0,0.0
1377973246,1,2926.0,89.13159137371498,0.9786717653578958,704512.0,145597.37442895916,0.0,0.0,0.0,0.0
1377973546,1,2926.0,15.716049518183016,3.72608593667713,704512.0,56865.482481531784,0.0,0.0,0.0,0.0
1377973846,1,2926.0,11.187756914256298,2.9386109262922266,704512.0,134162.66448837685,0.0,0.0,0.0,0.0
1377974146,1,2926.0,49.97594977009102,3.693968554231431,704512.0,3247.070254953455,0.0,0.0,0.0,0.0
1377974446,1,2926.0,32.182583406505195,4.1705115544022515,704512.0,73023.614936402,0.0,0.0,0.0,0.0
1377974746,1,2926.0,9.363131526974245,1.6515534702099677,704512.0,2367.189552534543,0.0,0.0,0.0,0.0
1377975046,1,2926.0,73.01290023902794,4.039320718464609,704512.0,104476.44120932871,0.0,0.0,0.0,0.0
1377975346,1,2926.0,53.932663026483795,1.256830840323437,704512.0,147097.32217558165,0.0,0.0,0.0,0.0
1377975646,1,2926.0,80.50654320096757,3.5879921554306167,704512.0,17558.525188121665,0.0,0.0,0.0,0.0
1377975946,1,2926.0,55.447629427757086,4.7433363020252575,704512.0,26106.11125888742,0.0,0.0,0.0,0.0
1377976246,1,2926.0,0.9131952080237427,2.9615324655022306,704512.0,157103.19208603055,0.0,0.0,0.0,0.0
1377976546,1,2926.0,99.12088470246829,1.0741607594141556,704512.0,153840.99997021712,0.0,0.0,0.0,0.0
1377976846,1,2926.0,82.62546985842036,4.12918267608517,704512.0,166647.51809980522,0.0,0.0,0.0,0.0
1377977146,1,2926.0,83.77406408927789,1.881537497659439,704512.0,97523.73728930381,0.0,0.0,0.0,0.0
1377977446,1,2926.0,6.0677510707178755,3.345263986848888,704512.0,43406.142544728566,0.0,0.0,0.0,0.0
1377977746,1,2926.0,9.064261378205963,0.9809957532670005,704512.0,150385.40157020933,0.0,0.0,0.0,0.0
1377978046,1,2926.0,65.46929416099027,2.723197605774491,704512.0,15933.258496766744,0.0,0.0,0.0,0.0
1377978346,1,2926.0,67.92620378388231,4.3003041163125815,704512.0,58102.38364681992,0.0,0.0,0.0,0.0
1377978646,1,2926.0,27.108707464312342,3.9545985247185937,704512.0,77429.90358880024,0.0,0.0,0.0,0.0
1377978946,1,2926.0,52.28732519436047,4.591882057485927,704512.0,91487.28842143677,0.0,0.0,0.0,0.0
1377979246,1,2926.0,38.06737788600355,4.986814971280018,704512.0,168451.65975772392,0.0,0.0,0.0,0.0
1377979546,1,2926.0,20.697725184943383,0.863989771896338,704512.0,176387.8421874514,0.0,0.0,0.0,0.0
1377979846,1,2926.0,69.37221890147305,1.6781449254191871,704512.0,89978.73930349582,0.0,0.0,0.0,0.0
1377980146,1,2926.0,65.94630638517607,2.8742508624423,704512.0,89860.31328964066,0.0,0.0,0.0,0.0
1377980446,1,2926.0,34.560041728517156,2.662333572649087,704512.0,48335.46230635224,0.0,0.0,0.0,0.0
1377980746,1,2926.0,46.9341117145984,2.875679193901395,704512.0,133609.38520370141,0.0,0.0,0.0,0.0
1377981046,1,2926.0,15.76434412468114,2.5441333901786987,704512.0,196752.17938047755,0.0,0.0,0.0,0.0
1377981346,1,2926.0,88.91707526567015,4.879721273248519,704512.0,87836.32417802655,0.0,0.0,0.0,0.0
1377981646,1,2926.0,92.187219018295,2.900516591132894,704512.0,94627.41609697895,0.0,0.0,0.0,0.0
1377981946,1,2926.0,64.62971125955826,4.9085843567375385,704512.0,67765.22622746733,0.0,0.0,0.0,0.0
1377982246,1,2926.0,26.831419777228692,2.696735860748916,704512.0,148268.36531118205,0.0,0.0,0.0,0.0
1377982546,1,2926.0,36.60886260390125,3.2557062048988716,704512.0,199584.59859635198,0.0,0.0,0.0,0.0
1377982846,1,2926.0,3.028691120604521,0.11978613269034488,704512.0,24992.57510647974,0.0,0.0,0.0,0.0
1377983146,1,2926.0,8.16515066291127,1.1273876846432933,704512.0,5056.496139026767,0.0,0.0,0.0,0.0
1377983446,1,2926.0,52.2605065108788,1.3499612128109213,704512.0,151588.5396288004,0.0,0.0,0.0,0.0
1377983746,1,2926.0,66.79481015663933,2.8659465123160373,704512.0,2343.1831077793677,0.0,0.0,0.0,0.0
